GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
1500000US420834209001,420834209001,"Block Group 1, Census Tract 4209, McKean County, Pennsylvania",590,69,33,16,26,16,38,22,56,22,39,18,35,17,25,17,54,22,30,19,63,29,40,15,64,24,30,14,20,14,26,17,11,9
1500000US420834209002,420834209002,"Block Group 2, Census Tract 4209, McKean County, Pennsylvania",340,51,6,5,9,7,29,15,27,18,23,11,16,10,20,14,32,19,19,14,24,12,33,14,58,24,26,24,11,8,5,5,2,4
1500000US420834210001,420834210001,"Block Group 1, Census Tract 4210, McKean County, Pennsylvania",907,85,30,26,21,21,64,32,66,38,52,32,58,33,51,40,27,21,34,26,135,46,111,49,103,39,68,32,20,20,48,36,19,19
1500000US420834210002,420834210002,"Block Group 2, Census Tract 4210, McKean County, Pennsylvania",705,74,27,18,37,21,31,25,23,16,45,23,71,42,55,27,29,19,32,24,74,29,89,32,95,32,45,24,21,18,11,8,20,18
1500000US420834211001,420834211001,"Block Group 1, Census Tract 4211, McKean County, Pennsylvania",356,51,10,8,24,17,21,14,15,13,25,16,21,12,14,9,33,18,17,14,32,19,38,20,37,21,36,21,13,9,20,12,0,10
1500000US420834211002,420834211002,"Block Group 2, Census Tract 4211, McKean County, Pennsylvania",833,110,75,54,135,54,58,29,53,43,23,20,33,25,52,45,78,47,30,27,39,29,86,37,78,38,61,51,9,13,7,10,16,16
1500000US420834211003,420834211003,"Block Group 3, Census Tract 4211, McKean County, Pennsylvania",266,52,42,36,3,5,19,15,15,14,19,19,23,17,5,8,3,5,15,16,10,10,22,13,35,17,33,23,11,14,0,10,11,13
1500000US420834212001,420834212001,"Block Group 1, Census Tract 4212, McKean County, Pennsylvania",394,50,4,7,11,10,10,6,16,14,35,24,18,12,10,10,33,24,28,16,43,23,54,20,48,20,44,24,14,11,13,10,13,10
1500000US420834212002,420834212002,"Block Group 2, Census Tract 4212, McKean County, Pennsylvania",565,67,39,24,18,14,54,31,48,30,25,17,18,15,35,22,16,14,40,28,31,19,88,36,89,31,30,19,29,21,0,10,5,7
1500000US420850301001,420850301001,"Block Group 1, Census Tract 301, Mercer County, Pennsylvania",413,65,63,46,41,27,40,33,51,29,23,18,30,26,33,30,6,10,41,32,38,31,21,17,21,19,5,7,0,10,0,10,0,10
1500000US420850301002,420850301002,"Block Group 2, Census Tract 301, Mercer County, Pennsylvania",237,57,51,41,6,9,21,20,17,21,45,30,13,13,8,10,5,7,17,17,0,10,23,22,12,14,8,12,0,10,8,12,3,5
1500000US420850301003,420850301003,"Block Group 3, Census Tract 301, Mercer County, Pennsylvania",173,66,33,33,18,18,10,11,6,9,19,18,11,13,6,10,37,53,16,12,8,11,0,10,9,13,0,10,0,10,0,10,0,10
1500000US420850303001,420850303001,"Block Group 1, Census Tract 303, Mercer County, Pennsylvania",464,118,40,28,23,27,23,37,14,17,8,13,44,30,42,46,23,20,24,22,72,61,25,23,62,65,18,20,0,10,6,12,40,42
1500000US420850303002,420850303002,"Block Group 2, Census Tract 303, Mercer County, Pennsylvania",325,87,0,10,55,48,9,13,0,10,27,27,45,58,51,57,9,15,0,10,42,51,33,58,22,32,0,10,32,41,0,10,0,10
1500000US420850303003,420850303003,"Block Group 3, Census Tract 303, Mercer County, Pennsylvania",239,115,126,112,8,14,15,17,19,23,29,36,0,10,8,13,0,10,0,10,9,14,16,17,9,15,0,10,0,10,0,10,0,10
1500000US420850303004,420850303004,"Block Group 4, Census Tract 303, Mercer County, Pennsylvania",443,123,43,33,42,48,40,37,29,23,0,10,15,17,45,44,13,20,6,11,43,55,22,20,66,54,0,10,79,116,0,10,0,10
1500000US420850304001,420850304001,"Block Group 1, Census Tract 304, Mercer County, Pennsylvania",469,64,20,23,24,26,8,13,25,24,8,14,15,21,23,23,32,33,9,14,56,36,54,38,95,58,8,12,20,23,38,31,34,41
1500000US420850304002,420850304002,"Block Group 2, Census Tract 304, Mercer County, Pennsylvania",363,76,17,20,41,52,0,10,40,34,25,25,32,27,11,17,15,23,27,22,47,36,0,10,63,40,19,21,14,21,12,19,0,10
1500000US420850304003,420850304003,"Block Group 3, Census Tract 304, Mercer County, Pennsylvania",313,60,27,23,20,24,10,16,29,25,52,38,26,19,0,10,20,22,25,24,15,20,12,14,14,20,40,44,23,25,0,10,0,10
1500000US420850305001,420850305001,"Block Group 1, Census Tract 305, Mercer County, Pennsylvania",428,116,0,10,79,93,41,59,26,26,77,50,27,38,8,14,17,20,0,10,25,19,46,38,58,53,24,41,0,10,0,10,0,10
1500000US420850305002,420850305002,"Block Group 2, Census Tract 305, Mercer County, Pennsylvania",386,78,20,23,45,45,45,34,25,19,36,32,0,10,19,21,16,19,0,10,92,80,36,38,0,10,17,20,7,13,8,14,20,33
1500000US420850305003,420850305003,"Block Group 3, Census Tract 305, Mercer County, Pennsylvania",391,90,22,26,62,42,9,16,29,34,37,55,24,25,49,57,29,33,19,20,83,55,14,16,7,11,0,10,7,12,0,10,0,10
1500000US420850309001,420850309001,"Block Group 1, Census Tract 309, Mercer County, Pennsylvania",260,81,0,10,23,34,20,23,22,25,49,42,11,17,23,26,0,10,10,17,13,20,12,16,29,24,0,10,17,25,31,48,0,10
1500000US420850309002,420850309002,"Block Group 2, Census Tract 309, Mercer County, Pennsylvania",565,112,39,38,70,49,60,66,53,35,53,44,28,32,41,27,75,64,6,10,50,41,16,24,51,38,23,25,0,10,0,10,0,10
1500000US420850309003,420850309003,"Block Group 3, Census Tract 309, Mercer County, Pennsylvania",416,116,9,14,0,10,34,33,26,25,48,38,33,45,24,25,68,77,10,16,64,57,37,33,36,34,15,24,12,18,0,10,0,10
1500000US420850311001,420850311001,"Block Group 1, Census Tract 311, Mercer County, Pennsylvania",310,40,12,13,32,29,31,19,6,9,14,10,15,14,21,22,26,19,11,11,18,15,46,27,25,24,47,31,0,10,6,8,0,10
1500000US420850311002,420850311002,"Block Group 2, Census Tract 311, Mercer County, Pennsylvania",372,63,105,49,35,24,48,38,16,16,9,10,15,13,9,11,21,24,0,10,18,23,29,22,47,33,15,14,0,10,0,10,5,7
1500000US420850312001,420850312001,"Block Group 1, Census Tract 312, Mercer County, Pennsylvania",380,91,0,10,0,10,33,37,28,31,31,36,0,10,0,10,28,35,0,10,18,28,55,43,28,33,103,86,27,23,14,24,15,24
1500000US420850312002,420850312002,"Block Group 2, Census Tract 312, Mercer County, Pennsylvania",757,115,0,10,19,31,81,83,0,10,41,47,28,32,77,56,14,24,46,46,152,133,87,57,121,63,49,46,0,10,14,23,28,33
1500000US420850312003,420850312003,"Block Group 3, Census Tract 312, Mercer County, Pennsylvania",484,98,0,10,0,10,0,10,31,35,17,28,31,37,59,49,76,77,13,21,27,23,28,31,79,39,48,44,16,25,45,44,14,22
1500000US420850312004,420850312004,"Block Group 4, Census Tract 312, Mercer County, Pennsylvania",727,105,0,10,0,10,0,10,58,57,75,61,44,39,0,10,0,10,18,31,31,35,78,45,82,51,128,67,39,38,144,101,30,37
1500000US420850313001,420850313001,"Block Group 1, Census Tract 313, Mercer County, Pennsylvania",298,65,18,19,18,19,16,18,23,25,8,13,12,12,0,10,0,10,12,20,43,45,32,26,31,27,38,33,22,18,10,15,15,19
1500000US420850313002,420850313002,"Block Group 2, Census Tract 313, Mercer County, Pennsylvania",863,79,0,10,47,42,58,38,9,14,52,49,33,26,26,28,14,21,31,27,29,22,140,63,154,61,90,40,92,48,36,25,52,35
1500000US420850314001,420850314001,"Block Group 1, Census Tract 314, Mercer County, Pennsylvania",593,81,16,26,0,10,0,10,28,33,13,23,25,28,52,59,27,31,13,19,22,24,79,54,112,53,133,88,39,30,21,31,13,22
1500000US420850314002,420850314002,"Block Group 2, Census Tract 314, Mercer County, Pennsylvania",230,70,0,10,13,20,15,23,16,25,28,31,0,10,28,31,0,10,33,38,11,19,26,29,28,31,32,28,0,10,0,10,0,10
1500000US420850314003,420850314003,"Block Group 3, Census Tract 314, Mercer County, Pennsylvania",238,80,0,10,13,21,15,24,0,10,14,22,23,28,57,68,13,21,0,10,51,35,9,16,24,23,8,16,0,10,0,10,11,15
1500000US420850314004,420850314004,"Block Group 4, Census Tract 314, Mercer County, Pennsylvania",333,56,0,10,0,10,16,27,45,33,43,39,25,27,40,44,13,20,15,25,14,24,41,39,35,27,14,22,18,28,0,10,14,24
1500000US420850314005,420850314005,"Block Group 5, Census Tract 314, Mercer County, Pennsylvania",542,117,0,10,49,37,108,71,0,10,0,10,40,40,68,73,32,40,57,66,37,35,78,57,45,35,28,30,0,10,0,10,0,10
1500000US420850314006,420850314006,"Block Group 6, Census Tract 314, Mercer County, Pennsylvania",548,125,14,22,0,10,46,43,28,33,80,71,70,70,13,21,79,60,50,46,40,36,87,79,14,23,16,26,11,17,0,10,0,10
1500000US420850317001,420850317001,"Block Group 1, Census Tract 317, Mercer County, Pennsylvania",320,49,0,10,26,19,11,14,16,14,12,13,23,21,10,14,30,27,14,18,10,14,47,28,44,36,51,36,11,17,15,22,0,10
1500000US420850317002,420850317002,"Block Group 2, Census Tract 317, Mercer County, Pennsylvania",257,50,0,10,17,19,11,13,20,18,0,10,29,25,53,38,16,19,6,11,19,19,40,36,25,20,0,10,0,10,21,24,0,10
1500000US420850317003,420850317003,"Block Group 3, Census Tract 317, Mercer County, Pennsylvania",412,69,0,10,13,14,0,10,49,33,25,31,30,35,38,35,25,24,71,57,29,25,43,32,76,40,4,7,0,10,0,10,9,14
1500000US420850318001,420850318001,"Block Group 1, Census Tract 318, Mercer County, Pennsylvania",482,43,20,12,10,7,23,9,36,16,37,16,30,14,29,14,37,17,28,11,54,20,54,18,61,21,24,12,21,10,11,7,7,5
1500000US420850318002,420850318002,"Block Group 2, Census Tract 318, Mercer County, Pennsylvania",376,42,19,11,17,12,24,9,15,10,17,11,31,16,16,11,21,11,14,10,14,7,58,19,68,23,40,20,17,10,5,4,0,10
1500000US420850318003,420850318003,"Block Group 3, Census Tract 318, Mercer County, Pennsylvania",477,39,25,12,15,13,19,11,13,8,34,13,33,15,27,15,33,14,21,12,37,13,56,16,83,20,52,21,17,9,3,4,9,7
1500000US420850318004,420850318004,"Block Group 4, Census Tract 318, Mercer County, Pennsylvania",308,39,15,14,29,15,26,19,20,10,5,6,28,18,4,5,15,10,18,15,43,22,21,16,44,20,24,11,7,6,6,6,3,4
1500000US420850318005,420850318005,"Block Group 5, Census Tract 318, Mercer County, Pennsylvania",308,41,10,7,16,10,23,10,27,16,10,7,29,16,10,15,30,19,17,11,20,10,27,11,39,14,11,8,6,4,16,13,17,19
1500000US420850319001,420850319001,"Block Group 1, Census Tract 319, Mercer County, Pennsylvania",404,44,25,20,10,9,11,9,18,13,22,15,14,12,44,20,31,20,17,14,42,20,47,24,67,30,19,14,9,9,22,14,6,7
1500000US420850319002,420850319002,"Block Group 2, Census Tract 319, Mercer County, Pennsylvania",988,80,54,47,46,31,74,48,71,44,59,51,21,24,64,49,54,40,9,15,61,36,68,44,100,49,87,57,48,37,46,41,126,80
1500000US420850319003,420850319003,"Block Group 3, Census Tract 319, Mercer County, Pennsylvania",200,42,0,10,9,14,16,20,9,14,11,17,0,10,23,26,0,10,13,19,24,22,52,35,13,18,0,10,30,28,0,10,0,10
1500000US420850319004,420850319004,"Block Group 4, Census Tract 319, Mercer County, Pennsylvania",413,65,0,10,0,10,9,13,71,54,49,46,29,25,22,22,40,26,8,13,26,23,14,19,27,23,53,37,53,40,12,19,0,10
1500000US420850320001,420850320001,"Block Group 1, Census Tract 320, Mercer County, Pennsylvania",279,36,43,23,8,8,20,13,8,7,25,15,28,12,6,8,12,9,14,10,33,22,27,15,20,12,17,12,9,7,0,10,9,16
1500000US420850320002,420850320002,"Block Group 2, Census Tract 320, Mercer County, Pennsylvania",462,64,29,21,17,13,18,14,35,21,21,17,25,16,31,16,42,23,27,20,48,20,51,24,49,25,18,13,25,16,14,13,12,12
1500000US420850320003,420850320003,"Block Group 3, Census Tract 320, Mercer County, Pennsylvania",611,103,0,10,12,18,11,17,89,64,41,35,61,42,47,57,27,30,60,58,33,32,52,48,58,61,84,54,12,18,24,28,0,10
1500000US420850320004,420850320004,"Block Group 4, Census Tract 320, Mercer County, Pennsylvania",496,87,24,26,49,60,47,36,25,33,43,41,12,19,17,24,29,30,12,18,50,59,62,34,21,24,105,53,0,10,0,10,0,10
1500000US420850320005,420850320005,"Block Group 5, Census Tract 320, Mercer County, Pennsylvania",243,70,0,10,28,30,11,18,0,10,25,26,0,10,0,10,16,24,0,10,21,19,21,30,68,56,33,35,20,29,0,10,0,10
1500000US420850321001,420850321001,"Block Group 1, Census Tract 321, Mercer County, Pennsylvania",346,87,0,10,30,29,17,20,69,61,3,9,7,11,6,10,36,51,16,15,69,78,35,37,18,23,8,12,0,10,32,48,0,10
1500000US420850321002,420850321002,"Block Group 2, Census Tract 321, Mercer County, Pennsylvania",314,83,31,25,70,33,10,16,37,55,34,33,36,27,0,10,7,10,30,48,0,10,13,22,26,27,0,10,6,11,11,13,3,7
1500000US420850321003,420850321003,"Block Group 3, Census Tract 321, Mercer County, Pennsylvania",492,131,101,84,9,14,93,79,17,20,21,26,104,72,0,10,71,60,0,10,17,21,38,31,21,25,0,10,0,10,0,10,0,10
1500000US420850322001,420850322001,"Block Group 1, Census Tract 322, Mercer County, Pennsylvania",289,61,0,10,0,10,0,10,11,16,0,10,9,13,52,36,37,25,23,24,0,10,36,31,60,38,17,19,23,26,21,26,0,10
1500000US420850322002,420850322002,"Block Group 2, Census Tract 322, Mercer County, Pennsylvania",281,62,0,10,0,10,22,25,0,10,18,21,15,18,0,10,12,18,29,28,23,25,44,39,82,43,29,19,0,10,7,11,0,10
1500000US420850322003,420850322003,"Block Group 3, Census Tract 322, Mercer County, Pennsylvania",471,94,10,16,10,15,12,18,41,50,77,69,9,14,26,29,54,60,34,41,60,47,46,33,60,32,13,16,8,14,0,10,11,17
1500000US420850323001,420850323001,"Block Group 1, Census Tract 323, Mercer County, Pennsylvania",338,43,9,10,13,12,13,13,38,30,23,14,54,37,10,10,35,26,13,11,21,14,40,19,11,12,19,14,14,15,11,8,14,9
1500000US420850323002,420850323002,"Block Group 2, Census Tract 323, Mercer County, Pennsylvania",539,47,24,18,8,10,23,16,28,29,14,12,42,27,19,14,18,14,5,7,56,31,45,28,161,45,27,17,42,20,19,14,8,9
1500000US420850323003,420850323003,"Block Group 3, Census Tract 323, Mercer County, Pennsylvania",478,52,21,14,9,12,5,7,18,12,21,19,29,20,8,8,19,12,11,8,40,20,57,26,102,32,65,24,29,18,30,22,14,12
1500000US420850324001,420850324001,"Block Group 1, Census Tract 324, Mercer County, Pennsylvania",199,45,7,6,23,16,8,7,4,5,35,23,13,16,11,14,4,5,23,25,15,13,19,13,29,17,8,11,0,10,0,10,0,10
1500000US420850324002,420850324002,"Block Group 2, Census Tract 324, Mercer County, Pennsylvania",275,102,12,19,15,24,15,24,0,10,19,29,0,10,0,10,0,10,17,25,15,23,25,29,37,56,27,29,93,122,0,10,0,10
1500000US420850324003,420850324003,"Block Group 3, Census Tract 324, Mercer County, Pennsylvania",398,128,12,19,55,74,0,10,84,87,14,21,32,49,15,24,12,21,0,10,0,10,116,71,15,22,29,45,0,10,0,10,14,21
1500000US420850324004,420850324004,"Block Group 4, Census Tract 324, Mercer County, Pennsylvania",730,167,45,39,59,60,14,23,80,88,0,10,30,34,18,27,33,38,36,58,52,62,191,96,81,57,91,63,0,10,0,10,0,10
1500000US420850324005,420850324005,"Block Group 5, Census Tract 324, Mercer County, Pennsylvania",564,81,33,36,23,26,12,11,18,13,23,23,33,26,59,32,30,41,19,23,69,37,38,18,89,47,66,33,22,16,4,6,26,24
1500000US420850324006,420850324006,"Block Group 6, Census Tract 324, Mercer County, Pennsylvania",379,68,28,38,4,7,31,27,18,14,26,18,36,29,16,14,8,9,7,8,24,21,58,34,52,41,15,14,25,20,4,6,27,25
1500000US420850325011,420850325011,"Block Group 1, Census Tract 325.01, Mercer County, Pennsylvania",584,52,14,8,42,25,31,14,21,9,50,21,41,18,36,17,43,15,33,13,38,12,67,20,86,26,35,17,26,14,9,7,12,8
1500000US420850325012,420850325012,"Block Group 2, Census Tract 325.01, Mercer County, Pennsylvania",572,45,25,13,39,18,30,14,28,20,40,12,27,14,28,9,25,10,38,20,36,17,67,21,98,20,46,16,12,7,26,12,7,5
1500000US420850325013,420850325013,"Block Group 3, Census Tract 325.01, Mercer County, Pennsylvania",483,53,16,8,12,9,47,22,55,24,54,28,30,18,17,9,12,9,25,12,46,25,49,21,63,29,38,24,3,4,13,16,3,4
1500000US420850325014,420850325014,"Block Group 4, Census Tract 325.01, Mercer County, Pennsylvania",246,36,10,10,11,8,12,11,33,19,17,9,19,15,20,12,7,5,7,6,6,4,29,16,29,10,20,11,18,14,3,4,5,5
1500000US420850325015,420850325015,"Block Group 5, Census Tract 325.01, Mercer County, Pennsylvania",462,42,14,11,22,14,18,16,24,17,26,11,24,15,20,10,19,12,25,12,65,22,43,21,66,21,41,23,28,12,15,10,12,8
1500000US420850325021,420850325021,"Block Group 1, Census Tract 325.02, Mercer County, Pennsylvania",559,51,28,21,6,6,18,10,31,19,5,6,36,17,25,15,37,17,46,26,80,29,61,22,47,19,88,20,12,8,18,13,21,9
1500000US420850325022,420850325022,"Block Group 2, Census Tract 325.02, Mercer County, Pennsylvania",358,35,23,14,10,7,17,9,18,14,6,8,17,10,20,10,15,11,11,8,31,16,57,19,66,23,19,12,20,10,14,9,14,14
1500000US420850326011,420850326011,"Block Group 1, Census Tract 326.01, Mercer County, Pennsylvania",442,52,11,10,19,12,9,8,3,5,14,12,18,12,31,19,20,18,44,22,39,19,38,27,94,34,49,24,14,10,32,28,7,10
1500000US420850326012,420850326012,"Block Group 2, Census Tract 326.01, Mercer County, Pennsylvania",381,49,10,10,0,10,46,28,44,21,34,28,37,18,13,11,16,11,21,22,46,21,28,20,27,20,20,13,17,11,10,10,12,11
1500000US420850326013,420850326013,"Block Group 3, Census Tract 326.01, Mercer County, Pennsylvania",468,52,25,15,63,37,29,19,33,25,9,9,13,12,34,27,14,12,49,29,29,16,35,18,52,22,30,22,34,29,5,7,14,11
1500000US420850326014,420850326014,"Block Group 4, Census Tract 326.01, Mercer County, Pennsylvania",388,44,10,10,5,6,5,7,18,15,32,26,28,16,21,15,25,16,5,7,40,19,43,27,55,22,27,15,21,20,33,18,20,12
1500000US420850326015,420850326015,"Block Group 5, Census Tract 326.01, Mercer County, Pennsylvania",336,45,16,16,2,4,9,8,6,7,14,9,21,15,3,5,17,12,8,8,49,27,39,16,55,20,50,29,12,9,32,21,3,4
1500000US420850326016,420850326016,"Block Group 6, Census Tract 326.01, Mercer County, Pennsylvania",285,38,10,8,4,8,8,7,23,16,8,7,6,6,26,19,34,16,20,17,11,8,39,16,46,21,32,17,6,6,9,7,3,4
1500000US420850326021,420850326021,"Block Group 1, Census Tract 326.02, Mercer County, Pennsylvania",295,41,19,17,32,22,13,12,15,12,10,10,16,13,0,10,15,12,29,18,27,16,34,18,29,19,19,17,21,15,5,6,11,12
1500000US420850326022,420850326022,"Block Group 2, Census Tract 326.02, Mercer County, Pennsylvania",427,88,17,13,20,16,16,10,20,9,23,14,10,10,11,9,19,12,23,13,53,23,87,30,74,31,25,18,14,8,7,6,8,8
1500000US420850326023,420850326023,"Block Group 3, Census Tract 326.02, Mercer County, Pennsylvania",499,60,33,17,22,15,29,20,66,38,27,17,28,17,17,16,29,25,31,33,27,20,42,22,51,30,69,36,15,13,10,10,3,5
1500000US420850327011,420850327011,"Block Group 1, Census Tract 327.01, Mercer County, Pennsylvania",360,59,25,17,30,22,16,14,20,14,17,18,31,23,18,10,24,15,10,9,43,23,46,20,45,23,5,9,17,9,4,5,9,12
1500000US420850327012,420850327012,"Block Group 2, Census Tract 327.01, Mercer County, Pennsylvania",296,55,0,10,0,10,0,10,0,10,0,10,33,38,20,31,0,10,30,33,27,32,48,44,74,47,47,35,0,10,0,10,17,27
1500000US420850327013,420850327013,"Block Group 3, Census Tract 327.01, Mercer County, Pennsylvania",495,88,17,26,0,10,0,10,0,10,95,87,61,58,19,29,0,10,31,35,116,55,17,27,59,67,51,38,29,32,0,10,0,10
1500000US420850327014,420850327014,"Block Group 4, Census Tract 327.01, Mercer County, Pennsylvania",255,65,0,10,0,10,0,10,22,26,19,28,48,42,17,25,17,27,0,10,31,34,18,25,65,43,0,10,18,26,0,10,0,10
1500000US420850327015,420850327015,"Block Group 5, Census Tract 327.01, Mercer County, Pennsylvania",508,70,39,44,27,30,51,46,104,88,21,32,20,32,0,10,18,28,34,38,46,42,47,42,40,36,23,26,0,10,10,16,28,30
1500000US420850327021,420850327021,"Block Group 1, Census Tract 327.02, Mercer County, Pennsylvania",448,65,16,15,31,22,21,17,33,27,49,27,50,40,46,37,28,19,20,15,36,23,34,27,29,21,33,32,4,7,11,12,7,11
1500000US420850327022,420850327022,"Block Group 2, Census Tract 327.02, Mercer County, Pennsylvania",621,80,11,12,16,17,32,31,48,29,50,26,19,16,57,29,16,15,12,13,61,28,107,44,66,29,77,38,31,19,12,12,6,9
1500000US420850328001,420850328001,"Block Group 1, Census Tract 328, Mercer County, Pennsylvania",758,107,16,24,82,81,115,59,18,28,7,12,0,10,63,55,31,33,15,26,52,48,34,36,100,66,31,27,17,27,108,67,69,57
1500000US420850328002,420850328002,"Block Group 2, Census Tract 328, Mercer County, Pennsylvania",537,89,17,27,0,10,13,21,83,60,0,10,16,25,0,10,17,24,22,33,17,27,30,34,148,67,100,62,37,39,0,10,37,39
1500000US420850328003,420850328003,"Block Group 3, Census Tract 328, Mercer County, Pennsylvania",584,139,0,10,0,10,14,19,16,26,104,93,143,128,16,24,40,61,44,45,28,31,32,36,55,48,42,32,34,35,16,25,0,10
1500000US420850328004,420850328004,"Block Group 4, Census Tract 328, Mercer County, Pennsylvania",323,43,17,16,0,10,11,8,12,10,31,16,9,14,26,12,22,14,5,7,22,11,50,22,28,15,41,21,23,20,16,10,10,8
1500000US420850329001,420850329001,"Block Group 1, Census Tract 329, Mercer County, Pennsylvania",396,81,9,13,8,13,33,26,55,31,35,35,31,49,27,34,33,28,47,42,34,27,33,23,34,32,10,17,0,10,7,10,0,10
1500000US420850329002,420850329002,"Block Group 2, Census Tract 329, Mercer County, Pennsylvania",490,87,8,11,30,23,32,38,64,45,70,66,5,9,6,10,52,43,21,22,22,21,19,19,96,53,35,28,15,17,7,12,8,14
1500000US420850329003,420850329003,"Block Group 3, Census Tract 329, Mercer County, Pennsylvania",432,65,0,10,0,10,6,10,21,20,32,38,5,9,36,24,27,20,22,20,33,34,30,25,83,43,76,42,48,40,6,10,7,11
1500000US420850330001,420850330001,"Block Group 1, Census Tract 330, Mercer County, Pennsylvania",419,71,37,43,6,9,5,8,5,9,7,12,19,18,13,20,25,30,18,21,49,43,72,39,107,61,48,31,8,10,0,10,0,10
1500000US420850330002,420850330002,"Block Group 2, Census Tract 330, Mercer County, Pennsylvania",309,59,28,33,8,13,27,27,8,13,50,35,38,40,6,10,8,12,17,20,0,10,58,34,40,32,21,20,0,10,0,10,0,10
1500000US420850330003,420850330003,"Block Group 3, Census Tract 330, Mercer County, Pennsylvania",171,40,81,43,27,20,11,17,5,8,23,18,14,15,6,11,0,10,0,10,0,10,4,8,0,10,0,10,0,10,0,10,0,10
1500000US420850330004,420850330004,"Block Group 4, Census Tract 330, Mercer County, Pennsylvania",308,54,0,10,0,10,11,12,30,21,22,19,7,11,17,20,34,46,7,11,31,24,92,58,31,31,15,16,0,10,11,18,0,10
1500000US420850331001,420850331001,"Block Group 1, Census Tract 331, Mercer County, Pennsylvania",566,57,34,25,2,5,28,18,20,17,43,30,28,15,45,24,20,10,40,18,40,21,72,28,101,36,30,16,25,12,24,13,14,10
1500000US420850331002,420850331002,"Block Group 2, Census Tract 331, Mercer County, Pennsylvania",383,42,6,7,6,7,11,9,20,11,40,21,20,13,9,8,37,23,15,9,49,23,45,24,56,21,20,11,11,9,22,12,16,15
1500000US420850331003,420850331003,"Block Group 3, Census Tract 331, Mercer County, Pennsylvania",310,46,13,10,14,13,12,8,11,8,3,6,29,20,22,18,25,13,15,19,20,11,46,22,58,25,21,12,15,16,3,4,3,5
