"","PGM_SYS_ACRNM","PGM_SYS_ID","REGISTRY_ID","PRIMARY_NAME","LOCATION_ADDRESS","SUPPLEMENTAL_LOCATION","CITY_NAME","COUNTY_NAME","FIPS_CODE","STATE_CODE","STATE_NAME","COUNTRY_NAME","POSTAL_CODE"
"8456","NPDES","PA0021857",110064256460,"SOUDERTON BORO STP","174 COWPATH RD","","SOUDERTON","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","18964-2007"
"8457","NPDES","PA0021873",110010969595,"JIM THORPE BORO WWTP","1/2 MILE SOUTH OF LAUREL STREET","","JIM THORPE","CARBON","PA025","PA","PENNSYLVANIA","USA","18229-2328"
"8458","NPDES","PA0033821",110006694666,"PITT ECOLOGY LABORATORY","11758 PITT DR","","ESPYVILLE","CRAWFORD","PA039","PA","PENNSYLVANIA","USA","16424"
"8459","NPDES","PA0021695",110010249560,"ORBISONIA/ROCKHILL MUNI AUTH - ROCKHILL STP","ROUTE 522","","ORBISONIA","HUNTINGDON","PA061","PA","PENNSYLVANIA","USA","17243"
"8460","NPDES","PA0021814",110039789477,"MANSFIELD MUN SEW AUTH","3 COREY ST","","MANSFIELD","TIOGA","PA117","PA","PENNSYLVANIA","USA","16933"
"8461","NPDES","PA0215856",110059963428,"WATER SUPPLY WELL NO. 2","HILLSIDE RD ROUTE 217 S","","DERRY","WESTMORELAND","PA129","PA","PENNSYLVANIA","USA","15627"
"8462","NPDES","PA0204382",110010961717,"B & B CONST STP","RR 1  ROUTE 219","","CARROLTOWN","CAMBRIA","PA021","PA","PENNSYLVANIA","USA","15722"
"8463","NPDES","PA0204447",110010961744,"TERRY SHALLENBERGER","2026A MEMORIAL BLVD","","CONNELLSVILLE","FAYETTE","PA051","PA","PENNSYLVANIA","USA","15425"
"8464","NPDES","PA0209473",110010960727,"NORTH CENTRE TOWNSHIP BLDG WWTP","RT 93 4 MILES WEST OF BERWICK","","BERWICK","COLUMBIA","PA037","PA","PENNSYLVANIA","USA","18603"
"8465","NPDES","PA0217484",110006694121,"CONSOLIDATED TRUCK STOPS INC","INTERSTATE 70-EXIT 2 TRUCK STO","PO BOX 487","CLAYSVILLE","WASHINGTON","PA125","PA","PENNSYLVANIA","USA","15323"
"8466","NPDES","PA0209279",110010961236,"ROBERT & ROXANNE SARVIS","265 HILKERT RD","","DANVILLE","COLUMBIA","PA037","PA","PENNSYLVANIA","USA","17821"
"8467","NPDES","PA0101117",110010240916,"SHADY ACRES MHP","16050 ROUTE 98","","EDINBORO","ERIE","PA049","PA","PENNSYLVANIA","USA","16412"
"8468","NPDES","PAG043620",110011002299,"THOMPSON RES","43 VALLEY RD","","BIRDSBORO","BERKS","PA011","PA","PENNSYLVANIA","USA","19508-8721"
"8469","NPDES","PA0111830",110000583823,"EMPORIUM SPECIALTY CO","94 FOSTER ST","","AUSTIN","POTTER","PA105","PA","PENNSYLVANIA","USA","16720"
"8470","NPDES","PA0024449",110001060315,"YOUNGWOOD BORO STP","508 S 3RD ST","","YOUNGWOOD","WESTMORELAND","PA129","PA","PENNSYLVANIA","USA","15697-1231"
"8471","NPDES","PA0021075",110006367573,"MYERSTOWN STP","331 EAST MILL AVE","","MYERSTOWN","LEBANON","PA075","PA","PENNSYLVANIA","USA","17067-2404"
"8472","NPDES","PAG048986",110022797268,"DANIEL FORTUNA","1206 ENTERPRISE RD","","GROVE CITY","MERCER","PA085","PA","PENNSYLVANIA","USA","16127"
"8473","NPDES","PAG058336",110010150807,"KWIK FILL M63","105 N 13TH ST","","FRANKLIN","VENANGO","PA121","PA","PENNSYLVANIA","USA","16323"
"8474","NPDES","PAR230045",110038495768,"ADVANSIX FRANKFORD FAC","2501 MARGARET ST","","PHILADELPHIA","PHILADELPHIA","PA101","PA","PENNSYLVANIA","USA","19137-1193"
"8475","NPDES","PA0050989",110000945853,"FREDERICK MENNONITE COMM STP","2849 BIG ROAD (RT. 73)","","FREDERICK","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","19435"
"8476","NPDES","PA0051080",110010973893,"ADVANCED POWER TECH RF PA INC","140 COMMERCE DR","","MONTGOMERYVILLE","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","18936"
"8477","NPDES","PAG043626",110011002324,"DANIEL FINNEGAN","RD 1 BOX A-517","","EAST FREEDON","BRADFORD","PA015","PA","PENNSYLVANIA","USA","16637"
"8478","NPDES","PA0208931",110010961147,"RANDOLPH, CATHERINE","2053 ACE VALLEY ROAD","","DUBOIS","CLEARFIELD","PA033","PA","PENNSYLVANIA","USA","15801"
"8479","NPDES","PAG043614",110059971302,"SFS SOUDER, MICHAEL (FORMERLY TEMPLIN)","577 MONOCACY HILL RD","","BIRDSBORO","BERKS","PA011","PA","PENNSYLVANIA","USA","19508-8710"
"8480","NPDES","PA0032816",110010976462,"PA DOT - REST AREA 33 & 34 - I-80","REST AREA # 33","","LOCK HAVEN","CLINTON","PA035","PA","PENNSYLVANIA","USA","17745"
"8481","NPDES","PA0022331",110010263400,"W ELIZABETH STP","125 LOWER FIRST ST","","WEST ELIZABETH","","","PA","PENNSYLVANIA","USA","15088"
"8482","NPDES","PA0115304",110010811540,"LITCHFIELD TWP SUPERVISORS SFTF","COTTON HOLLOW AND HILL RDS","","LITCHFIELD","BRADFORD","PA015","PA","PENNSYLVANIA","USA","188409335"
"8483","NPDES","PAG048564",110010998000,"HENRY MCQUEEN","RR 1 BOX 119","HAZELTINE HOLLOW ROAD","YOUNGSVILLE","WARREN","PA123","PA","PENNSYLVANIA","USA","16350"
"8484","NPDES","PA0246786",110012664223,"JAY C FINKBINER","RR 1  BOX 2975","","MCALISTERVILLE","JUNIATA","PA067","PA","PENNSYLVANIA","USA","17049"
"8485","NPDES","PA0024902",110064596600,"UPPER ALLEN TWP STP","400 CREEKSIDE DR","","MECHANICSBURG","CUMBERLAND","PA041","PA","PENNSYLVANIA","USA","17055"
"8486","NPDES","PA0104191",110007339512,"NATL FUEL GAS HEATH STA","17450 ROUTE 949","","SIGEL","JEFFERSON","PA065","PA","PENNSYLVANIA","USA","15860-7954"
"8487","NPDES","PA0103861",110009700001,"ZOCCOLI MHP","217 STACIE LN","","EDINBURG","LAWRENCE","PA073","PA","PENNSYLVANIA","USA","16116-9801"
"8488","NPDES","PA0113298",110010962654,"ELKLAND BORO AUTH","113 ELLISON RD","","ELKLAND","TIOGA","PA117","PA","PENNSYLVANIA","USA","16920"
"8489","NPDES","PA0113301",110048275780,"MANSFIELD BORO MUN AUTH WATER TMNT BACKWASH","SHAW RD","","MANSFIELD","TIOGA","PA117","PA","PENNSYLVANIA","USA","16933"
"8490","NPDES","PA0063908",110010810284,"ACE ROBBINS","4022 SR 6","","TUNKHANNOCK","WYOMING","PA131","PA","PENNSYLVANIA","USA","18657-7840"
"8491","NPDES","PA0062634",110010969719,"SAMMYS MOBILE HOME PARK","RR 1 ROUTE 61 NORTH","","SCHUYLKILL HAVEN","SCHUYLKILL","PA107","PA","PENNSYLVANIA","USA","17972"
"8492","NPDES","PA0090719",110010810836,"ROBINDALE HEIGHTS STP","84 EGDEWOOD LN","","SEWARD","","","PA","PENNSYLVANIA","USA","15954"
"8493","NPDES","PAG048905",110015598307,"HARRY M. APPLEBEE","9400 LUCILLE AVE","","ERIE","ERIE","PA049","PA","PENNSYLVANIA","USA","16510"
"8494","NPDES","PA0031640",110060021916,"GENERAL MCLANE HIGH SCHOOL","11771 EDINBORO RD","","EDINBORO","ERIE","PA049","PA","PENNSYLVANIA","USA","16412-1025"
"8495","NPDES","PA0217841",110000952684,"RYERSON ST PRK STP","361 BRISTONIA RD","","WIND RIDGE","GREENE","PA059","PA","PENNSYLVANIA","USA","15308-1258"
"8496","NPDES","PA0217905",110000567262,"HULTON PURIFICATION PLT","1201 ALLEGHENY AVE","","OAKMONT","ALLEGHENY","PA003","PA","PENNSYLVANIA","USA","15139"
"8497","NPDES","PA0221317",110063899759,"ALLEGHENY-VALLEY DEVEL CORP STP","9 PENN WEST WAY","","EMLENTON","BUTLER","PA019","PA","PENNSYLVANIA","USA","16373"
"8498","NPDES","PA0221341",110010958883,"PA DER BUR OF ABANDONED MINE","RECLAMATION","P O BOX 8476","HARRISBURG","ELK","PA047","PA","PENNSYLVANIA","USA","17105"
"8499","NPDES","PAG048908",110015598334,"EDWARD J PASSAMONTE SRSTP","8631 HAFT RD","","ERIE","ERIE","PA049","PA","PENNSYLVANIA","USA","16510"
"8500","NPDES","PA0050644",110017811885,"EAST GREENVILLE WATER FILTRATRATION PLANT","206 MAIN ST","","EAST GREENVILLE","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","18041-1405"
"8501","NPDES","PA0061603",110010970333,"EAGLE LAKE COMM ASSOC WWTP","OFF ROUTE 435","","GOULDSBORO","WAYNE","PA127","PA","PENNSYLVANIA","USA","18424-0305"
"8502","NPDES","PAG048903",110015598281,"JOHN AND MARY DALEY","10 GRANGE ROAD","","NEW WILMINGTON","MERCER","PA085","PA","PENNSYLVANIA","USA","16142"
"8503","NPDES","PAG048817",110012663536,"PETER KROEMER","12561 HAMILTON ROAD","","EDINBORO","ERIE","PA049","PA","PENNSYLVANIA","USA","16412"
"8504","NPDES","PA0002453",110001203778,"SHARPSVILLE QUALITY PRODUCTS","2 NORTH 6TH STREET","","SHARPSVILLE","MERCER","PA085","PA","PENNSYLVANIA","USA","16150"
"8505","NPDES","PAG049005",110018493209,"CAROL AND KENNETH JOHNSON","38 PETERSON HOLLOW RD","","RUSSELL","WARREN","PA123","PA","PENNSYLVANIA","USA","16345"
"8506","NPDES","PAG049015",110010811862,"SOLDIER WESLEYAN METHODIST","CHURCH MINISTRIES","84 REYNOLDSVILLE-SYKESVILLE RD","REYNOLDSVILLE","JEFFERSON","PA065","PA","PENNSYLVANIA","USA","15851"
"8507","NPDES","PA0114448",110009700056,"AGWAY ENERGY PRODUCTS","RTE. 54 WEST OF MAIN ST.","","TURBOTVILLE","NORTHUMBERLAND","PA097","PA","PENNSYLVANIA","USA","17772"
"8508","NPDES","PAG048379",110006695601,"DONALD D WILLIAMS SFT","445 BARTLETT RD","","HARBORCREEK","ERIE","PA049","PA","PENNSYLVANIA","USA","16421"
"8509","NPDES","PAG045199",110022856060,"MONTE & JACK WHITEHILL","108 OLD FORT RD","","SPRING MILLS","CENTRE","PA027","PA","PENNSYLVANIA","USA","16875"
"8510","NPDES","PAG045203",110024562463,"HOLLY EVERITT RESIDENCE","SR 660 & SOUTH BULLOCK RD","","MANSFIELD","TIOGA","PA117","PA","PENNSYLVANIA","USA","16933"
"8511","NPDES","PAG052210",110006823054,"FAST OIL CHANGE","300 PIERCE ST","","KINGSTON","LUZERNE","PA079","PA","PENNSYLVANIA","USA","18704"
"8512","NPDES","PAL025569",110000972519,"SLIPPERY ROCK MUN. AUTH.","BOROUGH OFFICE, P.O. BOX 157","","SLIPPERY ROCK","BUTLER","PA019","PA","PENNSYLVANIA","USA","16057"
"8513","NPDES","PAG058333",110006695184,"JOE'S SERVICE","1808 PERRY HIGHWAY","","VOLANT","MERCER","PA085","PA","PENNSYLVANIA","USA","16156"
"8514","NPDES","PAR803510",110010149892,"DAILY EXPRESS INC","1072 HARRISBURG PIKE","","CARLISLE","CUMBERLAND","PA041","PA","PENNSYLVANIA","USA","17013"
"8515","NPDES","PAR803516",110059895403,"HESS TRUCKING COMPANY","5737 GRAYSON RD","","HARRISBURG","DAUPHIN","PA043","PA","PENNSYLVANIA","USA","17111"
"8516","NPDES","PAL026883",110064246141,"BEAVER FALLS CITY","715 15TH STREET","CHARLES GUTCH, CHIEF OPR.","BEAVER FALLS","BEAVER","PA007","PA","PENNSYLVANIA","USA","15010"
"8517","NPDES","PAR200003",110002096204,"CHEMALLOY CO CONSHOHOCKEN FAC","1301 CONSHOHOCKEN RD","","CONSHOHOCKEN","DELAWARE","PA045","PA","PENNSYLVANIA","USA","19428"
"8518","NPDES","PAL026794",110007746519,"CONSHOHOCKEN SEW. TREAT. PLT.","601 ELM STREET","","CONSHOHOCKEN","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","19428"
"8519","NPDES","PAG050058",110000817527,"WILLOW GROOVE MARKETING TERMINAL","3290 SUNSET LANE","","HATBORO","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","19070"
"8520","NPDES","PAR146102",110005982455,"PENN CARBOSE INC","100 MAPLE ST","","SOMERSET","SOMERSET","PA111","PA","PENNSYLVANIA","USA","15501"
"8521","NPDES","PA0001996",110000330204,"LEHIGH SPECIALTY MELTING INC","107 GERTRUDE ST","","LATROBE","WESTMORELAND","PA129","PA","PENNSYLVANIA","USA","15650-2963"
"8522","NPDES","PA0086151",110010966605,"HARMONY ESTATES MHP","CORAL DR","","CARLISLE","CUMBERLAND","PA041","PA","PENNSYLVANIA","USA","17013"
"8523","NPDES","PAR700013",110000335959,"DRYDEN OIL COMPANY","1020 LOUIS DR","","WARMINSTER","SCHUYLKILL","PA107","PA","PENNSYLVANIA","USA","18974"
"8524","NPDES","PAR603503",110010985489,"JIM NAGLES REBUILT TRUCK PARTS & SALES INC","1 MILE WEST OLD RTE 22","PO BOX 275","DUNCANSVILLE","BLAIR","PA013","PA","PENNSYLVANIA","USA","16635-0275"
"8525","NPDES","PAR150002",110023013585,"ORB INDUSTRIES INC","2 RACE ST","","UPLAND","DELAWARE","PA045","PA","PENNSYLVANIA","USA","19015"
"8526","NPDES","PAR216128",110010988592,"THE BAUER COMP INC","INDIANA PLANT","4790 LUCERNE RD","INDIANA","INDIANA","PA063","PA","PENNSYLVANIA","USA","15701"
"8527","NPDES","PAR216137",110000328752,"GE LIGHTING LLC BRIDGEVILLE PLT","540 MAYER ST","","BRIDGEVILLE","ALLEGHENY","PA003","PA","PENNSYLVANIA","USA","15017-2709"
"8528","NPDES","PAG044801",110011002057,"TIMOTHY HERTLEIN SR","55 LIVERGOOD LANE","","FRENCHVILLE","CLEARFIELD","PA033","PA","PENNSYLVANIA","USA","16836"
"8529","NPDES","PA0080616",110010968596,"MOUNTAINVIEW MHP","203 RIFE RD","","READING, TOWNSHIP OF","ADAMS","PA001","PA","PENNSYLVANIA","USA","17316"
"8530","NPDES","PA0039721",110010974892,"ROSTRAVER TWP SEWAGE AUTH","REHOBOTH VALLEY IND DIST","202 PORT ROYAL ROAD","BELLE VERNON","WESTMORELAND","PA129","PA","PENNSYLVANIA","USA","15012"
"8531","NPDES","PA0039748",110010974918,"U S ARMY CORPS ENG - 7 POINTS REC AREA WWTP","SEVEN POINTS RECREATION AREA","","HESSTON","HUNTINGDON","PA061","PA","PENNSYLVANIA","USA","16647-9227"
"8532","NPDES","PA0040011",110001061653,"PORT ROYAL VILLAGE SEWAGE PLT","485 PATTERSON LANE","","BELLE VERNON","WESTMORELAND","PA129","PA","PENNSYLVANIA","USA","15012"
"8533","NPDES","PAR208355",110001139241,"ELLWOOD CITY FORGE","800 COMMERCIAL AVE","","ELLWOOD CITY","LAWRENCE","PA073","PA","PENNSYLVANIA","USA","16117"
"8534","NPDES","PAR803606",110009115126,"ALTOONA BLAIR CNTY AIRPORT","310 AIRPORT DR","","MARTINSBURG","BLAIR","PA013","PA","PENNSYLVANIA","USA","16662"
"8535","NPDES","PAU000020",110010981125,"IROQUOIS_TOOL SYSTEM, INC","UNKNOWN","","UNKNOWN","","","PA","PENNSYLVANIA","USA","00000"
"8536","NPDES","PAG046161",110001087207,"EUGENE ARDINE & JOHAN BENSON","4036 VALLEYVUE DR","","GIBSONIA","ALLEGHENY","PA003","PA","PENNSYLVANIA","USA","15044"
"8537","NPDES","PA0036617",110006662398,"REMARK ESTATES","26 KIRKLAND DRIVE","","MERCER","MERCER","PA085","PA","PENNSYLVANIA","USA","16137"
"8538","NPDES","PA0042749",110010261572,"JENNER AREA JT SEW AUTH BOSWELL PLT","176 YULA BLVD","","BOSWELL","SOMERSET","PA111","PA","PENNSYLVANIA","USA","15531"
"8539","NPDES","PA0058645",110013342114,"MULLEN SRSTP","1101 BONDSVILLE RD","","DOWNINGTOWN","CHESTER","PA029","PA","PENNSYLVANIA","USA","19335"
"8540","NPDES","PAR608316",110010984890,"ACE AUTO WRECKING CO","510 MONTGOMERY AVE","","NEW CASTLE","LAWRENCE","PA073","PA","PENNSYLVANIA","USA","16102"
"8541","NPDES","PAG054832",110015717018,"GLENN HARTZFELD","FRM G & S SERVICE","MAIN ST BOX 34 RTS 322 & 219","LUTHERSBURG","CLEARFIELD","PA033","PA","PENNSYLVANIA","USA","15848"
"8542","NPDES","PAG048834",110012803555,"JOHN DAVIS","212 LEISIE ROAD","","RENFREW","BUTLER","PA019","PA","PENNSYLVANIA","USA","16053"
"8543","NPDES","PA0082937",110000334102,"LSC COMMUNICATIONS LANCASTER WEST FACILITY","1375 HARRISBURG PIKE","","LANCASTER","LANCASTER","PA071","PA","PENNSYLVANIA","USA","17601"
"8544","NPDES","PA0083003",110010181374,"DUDLEY-BARNETTSTOWN WS","3204 GREEN GARDEN RD","","DUDLEY","HUNTINGDON","PA061","PA","PENNSYLVANIA","USA","16634"
"8545","NPDES","PAR113536",110013722169,"SOURIAU USA INC","25 GRUMBACHER RD","","YORK","YORK","PA133","PA","PENNSYLVANIA","USA","17402"
"8546","NPDES","PAR800123",110017821240,"CTL BUCKS SCH DIST DOYLESTOWN FAC","320 W SWAMP RD","","DOYLESTOWN","BUCKS","PA017","PA","PENNSYLVANIA","USA","18901"
"8547","NPDES","PA0222194",110000330776,"JAMES AUSTIN COMPANY","PO BOX 827","","MARS","BUTLER","PA019","PA","PENNSYLVANIA","USA","160460827"
"8548","NPDES","PA0070254",110010968809,"LYNN TWP WWTP","7481 ALLEMAENGEL RD","","NEW TRIPOLI","LEHIGH","PA077","PA","PENNSYLVANIA","USA","18066-3902"
"8549","NPDES","PA0055620",110010972073,"DAVID A WHINFREY","60 CHAPEL HILL RD","","MEDIA","DELAWARE","PA045","PA","PENNSYLVANIA","USA","19063"
"8550","NPDES","PAR238315",110056971825,"CHEMTRADE SOLUTIONS JOHNSONBURG WORKS","PO BOX G","RIDGWAY RD","JOHNSONBURG","ELK","PA047","PA","PENNSYLVANIA","USA","15845-0196"
"8551","NPDES","PAR606149",110001089795,"IND RECOVERY SVCS LLC","1701 MORRELL AVE","","CONNELLSVILLE","FAYETTE","PA051","PA","PENNSYLVANIA","USA","15425-3816"
"8552","NPDES","PAR212229",110020143129,"NEILTON ENTERPRISES","RR 1 BOX 1014","","NICHOLSON","WYOMING","PA131","PA","PENNSYLVANIA","USA","18441"
"8553","NPDES","PAR218324",110022908898,"NORTHWEST HARDWOODS RIDGWAY FAC","299 HARDWOOD DR","","RIDGWAY","ELK","PA047","PA","PENNSYLVANIA","USA","15853-7059"
"8554","NPDES","PAR220002",110000336253,"BLUE RIDGE PRODUCTS FAIRLESS HILLS FACILITY","400 ROCK RUN RD","","FAIRLESS HILLS","","","PA","PENNSYLVANIA","USA","19030-4318"
"8555","NPDES","PAR802201",110001109853,"APA TRANSPORT CORP","ALLENTOWN TERMINAL","1132 NORTH IRVING ST","ALLENTOWN","LEHIGH","PA077","PA","PENNSYLVANIA","USA","18103"
"8556","NPDES","PA0222445",110059887635,"BOYLES RESIDENCE","178 ECCLES RD","","SUGAR GROVE","WARREN","PA123","PA","PENNSYLVANIA","USA","16350"
"8557","NPDES","PA0033588",110010976248,"COUNTRY ESTATES MHP","1011 S LAKE RD","","MERCER","MERCER","PA085","PA","PENNSYLVANIA","USA","16137-2205"
"8558","NPDES","PAR210020",110060015852,"ALLIED CONCRETE & SUPPLY CORP","WEST POINT PLANT","COTTAGE AVE","WEST POINT","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","19486"
"8559","NPDES","PAR210030",110017810476,"CAYUGA CONCRETE PIPE CO","CROYDON PLT","1900 PENNSYLVANIA AVE","CROYDON","BUCKS","PA017","PA","PENNSYLVANIA","USA","19021"
"8560","NPDES","PAL027553",110010150549,"PINE CREEK MA-STP","P.O. BOX 608","","AVIS","CLINTON","PA035","PA","PENNSYLVANIA","USA","17721"
"8561","NPDES","PAR122206",110001036753,"ATEECO INC - WAREHOUSE","600 E CENTER ST","P O BOX 606","SHENANDOAH","SCHUYLKILL","PA107","PA","PENNSYLVANIA","USA","17976"
"8562","NPDES","PAR603575",110010985210,"RODERICK LAFOUNTAIN","ABC USED AUTO PARTS","269 RIVER RD","YORK HAVEN","YORK","PA133","PA","PENNSYLVANIA","USA","17037"
"8563","NPDES","PA0252565",110017816620,"JONATHAN NIHART","894 SCHOOLHOUSE DRIVE","","ASHVILLE","CAMBRIA","PA021","PA","PENNSYLVANIA","USA","16613"
"8564","NPDES","PA0053384",110010973018,"JEHOVAHS WITNESSES STP","4414 NEW HOPE RD","","FURLONG","BUCKS","PA017","PA","PENNSYLVANIA","USA","18925"
"8565","NPDES","PAR606113",110001086306,"RECYCLING FAC","2030 SEANOR RD","","WINDBER","SOMERSET","PA111","PA","PENNSYLVANIA","USA","15963-7116"
"8566","NPDES","PAU123273",110010784614,"GILLIN'S AUTO SALVAGE","UNKNOWN","","","CAMBRIA","PA021","PA","PENNSYLVANIA","USA","00000"
"8567","NPDES","PA0060542",110010970440,"WLLNPPCK LK ESTATES","100 WALLENPAUPACK LAKE ESTATES","","PAUPACK, TOWNSHIP OF","WAYNE","PA127","PA","PENNSYLVANIA","USA","18436"
"8568","NPDES","PA0060569",110001127860,"CBH20 LP","P.O. BOX 168","CAMELBACK SKI AREA, RESORT DRIVE","TANNERSVILLE","MONROE","PA089","PA","PENNSYLVANIA","USA","18372"
"8569","NPDES","PAS212202",110017798579,"ALLENTOWN READY MIX PLANT","5050 CRACKERSPORT RD","","ALLENTOWN","LEHIGH","PA077","PA","PENNSYLVANIA","USA","18104-9345"
"8570","NPDES","PA0096342",110015337134,"FAIRCHANCE GEORGES STP","141 BIG SIX RD","","SMITHFIELD","FAYETTE","PA051","PA","PENNSYLVANIA","USA","15478-1601"
"8571","NPDES","PAU123358",110013674693,"STAVER'S GARAGE AUTO BODY &","UNKNOWN","","UNKNOWN","","","PA","PENNSYLVANIA","USA","00000"
"8572","NPDES","PA0094200",110017825111,"PETROLIA STP","RTE 268","","PETROLIA","BUTLER","PA019","PA","PENNSYLVANIA","USA","16050"
"8573","NPDES","PA0094366",110001061699,"ST JOSEPH HALL","2900 SEMINARY DRIVE","","GREENSBURG","WESTMORELAND","PA129","PA","PENNSYLVANIA","USA","15601"
"8574","NPDES","PAR903512",110010794355,"ANTIETAM VALLEY MUN AUTH","WWTP","502 BUTLER LANE","READING","BERKS","PA011","PA","PENNSYLVANIA","USA","19606"
"8575","NPDES","PAU123276",110009002337,"DARK HOLLOW ESTATES","UNKNOWN","","UNKNOWN","","","PA","PENNSYLVANIA","USA","00000"
"8576","NPDES","PAU123320",110012660708,"GLENWOOD BLUESTONE INC.","UNKNOWN","","UNKNOWN","","","PA","PENNSYLVANIA","USA","00000"
"8577","NPDES","PAU000040",110010981278,"CROMPTON & KNOWLES COLORS","UNKNOWN","","UNKNOWN","","","PA","PENNSYLVANIA","USA","00000"
"8578","NPDES","PAU000049",110010980475,"SHADY RILL FARMS, MT PLEASANT","UNKNOWN","","UNKNOWN","","","PA","PENNSYLVANIA","USA","00000"
"8579","NPDES","PAU000050",110010980484,"NULL LAND, INC.","UNKNOWN","","UNKNOWN","","","PA","PENNSYLVANIA","USA","00000"
"8580","NPDES","PAR238302",110056955335,"ADVANCED POLYMER TECHNOLOGY","109 CONICA LANE","","HARMONY","BUTLER","PA019","PA","PENNSYLVANIA","USA","16037"
"8581","NPDES","PA0043974",110000536858,"VALLEY FORGE SEWER AUTHORITY WWTP","333 PAWLINGS RD","","PHOENIXVILLE","CHESTER","PA029","PA","PENNSYLVANIA","USA","19460"
"8582","NPDES","PA0096059",110000329181,"CRUCIBLE COMPACTION METALS","1001 ROBB HILL ROAD","","NORTH FAYETTE, TOWNSHIP OF","ALLEGHENY","PA003","PA","PENNSYLVANIA","USA","15071"
"8583","NPDES","PAR900015",110010981376,"SOIL REMENDATION SYSTEMS INC","2900 W FRONT ST","","CHESTER","DELAWARE","PA045","PA","PENNSYLVANIA","USA","19013"
"8584","NPDES","PAU123213",110009160521,"MASCOTECH SINTERED COMPONENTS","UNKNOWN","","UNKNOWN","","","PA","PENNSYLVANIA","USA","00000"
"8585","NPDES","PAU012345",110010980545,"MT LEBANON MUNICIPALITY","UNKNOWN","","UNKNOWN","","","PA","PENNSYLVANIA","USA","00000"
"8586","NPDES","PA0098582",110064200859,"RONALD W SHEARER","171 CEDAR LANE","","INDIANA","INDIANA","PA063","PA","PENNSYLVANIA","USA","15701"
"8587","NPDES","PA0247324",110015796815,"COUNTRY VIEW FAMILY FARMS","436 S ANGLE ST","","MOUNT JOY","LANCASTER","PA071","PA","PENNSYLVANIA","USA","17552"
"8588","NPDES","PA0238619",110017804027,"CHESTNUT GROVE HOMEOWNERS ASSOCIATION","SR 422","","BUTLER","BUTLER","PA019","PA","PENNSYLVANIA","USA","16001"
"8589","NPDES","PAG043585",110001058499,"MRS ELLSWORTH MOORE","1499 ELVERSON ROAD","","ELVERSON","BERKS","PA011","PA","PENNSYLVANIA","USA","19520"
"8590","NPDES","PA0098001",110000328823,"KOPPERS INDUSTRIES INC","CLAIRTON PLANT","300 NORTH STATE ST","CLAIRTON","ALLEGHENY","PA003","PA","PENNSYLVANIA","USA","15025"
"8591","NPDES","PA0247537",110020623707,"FOUR SEASONS PRODUCE","400 WABASH RD","","EPHRATA","LANCASTER","PA071","PA","PENNSYLVANIA","USA","17522"
"8592","NPDES","PA0228796",110017695181,"MATTHEW M. BARR","1957 HALFMOON VALLEY RD","","PORT MATILDA","CENTRE","PA027","PA","PENNSYLVANIA","USA","16870"
"8593","NPDES","PA0228541",110012296746,"PENN STATE UNIVERSITY","101-P PHYSICAL PLANT BLDG","","UNIVERSITY PARK","CENTRE","PA027","PA","PENNSYLVANIA","USA","168022116"
"8594","NPDES","PA0221635",110010811997,"LIGHTHOUSE FOUNDATION","1302 E CRUIKSHANK RD","","BUTLER","BUTLER","PA019","PA","PENNSYLVANIA","USA","16002"
"8595","NPDES","PA0238724",110012295961,"FRELIGH'S WHISPERING PINES MHP","WHISPERING PINES MHP","9921 RIDGE RD","GIRARD","ERIE","PA049","PA","PENNSYLVANIA","USA","16417"
"8596","NPDES","PA0098434",110010964554,"WELCOME CTR SITE D","I 79","","WHITELEY TWP","GREENE","PA059","PA","PENNSYLVANIA","USA","15370"
"8597","NPDES","PAG048516",110017828225,"DWIGHT AND YOLANDA WILLIAMS","17364 TOWNHOUSE ROAD","","SAEGERTOWN","CRAWFORD","PA039","PA","PENNSYLVANIA","USA","16433"
"8598","NPDES","PAG049140",110020622370,"DONALD & TINA KOEWACICH","CREEK ROAD","","TIONESTA","FOREST","PA053","PA","PENNSYLVANIA","USA","16353"
"8599","NPDES","PA0243981",110020150520,"ELIZABETH ZIMMER","1080 OLD SUMNEYTOWN PIKE","","HARLEYSVILLE","MONTGOMERY","PA091","PA","PENNSYLVANIA","USA","19438"
"8600","NPDES","PA0204773",110010259781,"RAYMOND KATRANCHA","145 PIPLINE RD","","DUNLO","CAMBRIA","PA021","PA","PENNSYLVANIA","USA","15930"
